chemID	r_mean	l_mean	m_mean	h_mean	monotonic_status	pval	endpoint_log2fc
HCER	2.6422728813559324	2.784770588235294	2.6061317073170733	2.568290909090909	dynamic	0.7099	0.04097084385256038
PE	152.92652711864406	165.3122705882353	160.2298536585366	145.49192727272728	dynamic	0.55	0.0718995764948306
PC	1661.3207288135593	1638.8437058823529	1693.3918536585365	1548.9047272727273	stable	0.5105	0.10108221482656393
DCER	1.0188966101694914	1.0062235294117647	1.0216585365853659	0.9935090909090909	stable	0.5035	0.036402591534136775
DAG	28.480333898305084	24.314670588235295	35.46331707317073	24.29992727272727	dynamic	0.7659	0.22901406430595866
LCER	4.89551186440678	5.099141176470589	4.722887804878049	5.190327272727273	dynamic	0.6518	0.08436579678383221
PI	42.52807457627119	47.44904705882353	42.28442926829268	43.1125	down	0.0135	0.019690684079741446
SM	459.8913898305085	446.4545294117647	457.32256097560975	459.9673909090909	stable	0.5259	0.0002383982883424505
CER	3.9024864406779662	3.735041176470588	4.022185365853659	3.7902	dynamic	0.5894	0.04211964146672971
CE	2687.1834067796613	2595.605	2699.566804878049	2580.5814545454546	stable	0.561	0.05839862297785236
LPC	123.0877406779661	132.96945294117646	126.61073414634146	113.70142727272727	dynamic	0.5487	0.11443671486960227
LPE	3.9967813559322036	4.223888235294118	4.521629268292683	3.822709090909091	dynamic	0.6953	0.06424323732632596
MAG	2.6010847457627118	2.743835294117647	2.446031707317073	2.5557181818181816	dynamic	0.5585	0.02538464483436865
TAG	1031.956086440678	833.424805882353	1276.353931707317	890.9864	dynamic	0.7678	0.21190626428460213
FFA	1599.0736610169492	1534.6905294117646	1597.4834390243902	1597.3035454545454	stable	0.2554	0.0015978947663443357
