chemID	r_mean	l_mean	m_mean	h_mean	monotonic_status	pval	endpoint_log2fc
HCER	2.7687118644067796	2.4689941176470587	2.508058536585366	2.7436818181818183	stable	0.8	0.013101739033611975
PE	158.090293220339	158.36474705882353	151.94646585365854	159.40689090909092	stable	1.0	0.011965207498421348
PC	1684.2167966101695	1556.183	1668.1783170731708	1647.8246363636365	stable	1.0	0.031515140470140424
DCER	1.029864406779661	0.9667941176470588	0.9891243902439024	1.116881818181818	stable	1.0	0.11702213355385895
DAG	29.986472881355933	27.572041176470588	31.119531707317073	27.3779	stable	0.5	0.13130004705087409
LCER	5.031184745762712	4.533247058823529	4.643453658536585	5.633263636363636	stable	1.0	0.16307282464251405
PI	42.983513559322034	40.83884117647059	43.71958292682927	45.53625454545455	stable	1.0	0.08323221519891524
SM	465.3137322033898	437.63024705882356	450.19888536585364	471.0733272727273	stable	1.0	0.017747883104504487
CER	3.9780440677966102	3.676329411764706	3.8172243902439025	4.239618181818182	stable	1.0	0.09187508406464198
CE	2733.9334237288135	2508.892705882353	2644.239682926829	2670.0605454545457	stable	1.0	0.0341056547295524
LPC	129.99568983050847	124.83987647058824	117.95413170731707	121.47910909090909	stable	1.0	0.09775555653696674
LPE	4.330615254237288	3.9628705882352944	3.9918121951219514	4.410309090909091	stable	1.0	0.026307764335350283
MAG	2.6779186440677964	2.5431470588235294	2.4287731707317075	2.518090909090909	stable	1.0	0.08878176311023724
TAG	1093.3931576271186	982.6108058823529	1100.7599975609755	985.386590909091	stable	0.4	0.1500505076252181
FFA	1564.4091525423728	1534.2168235294118	1646.9804146341464	1599.4747272727273	stable	0.9	0.03198031546132837
